"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
267,"AI-XC",20131218113507,1000,1000,"W","N","N","M",474612,8,11062155,"Y",53045," i loved this test because it is much easier then the map i would replace it anyday. this is also a fun one to take because of the audio and on computers! lets have it more.     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.03500109151448,0.381997854696201
268,"AI-XC",20131218113507,1000,1000,"W","N","N","M",474617,8,11062156,"Y",53045,"                                                   Lost Citys                                                                                                Some discoveries the Ancient inca made are some of the stuff we use today for example they had livestock which we have today.                              They lived around 1438-1532 they lived many years.                     They also had some magnieficent art they also had there own unique religon we also knew some old passed down stories of the inca the spanish described the inca in journals they had.                            Between 1100 ad and 1300 ad was when the population thrived the most.                          The oldest known city was known as atlantic it was a myth though                                                                                                                                             ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02801873459367,0
269,"AI-XC",20131218113507,1000,1000,"W","N","N","M",474619,8,11062157,"Y",53045," Explanitory Article: Why were the discoveries that have been made about the Inca, the Puebloans, and the Pavlopetri so important?       By Clay Martin       Over the years, archaeologists have made several amazing discoveries about our world from the past. Some of these discoveries, for example, are the discoveries of the Inca, the Puebloans, and the Pavlopetri civilizations. We can learn and discover many things about ourselves and these people from the artifacts we find in their homes. These civilizations are obviously very important. In my opinion, the reason that they are most important is that they can teach us about both ourselves and them.       The Inca are one of these amazing civilizations. Through artifacts, we have learned that they used colored strings called quipus to record things. We have learned that they were defeated by the Europeans in 1532. We have learned that they had one of the largest empires ever. All of these facts were discovered because of artifacts.       The Puebloans are another great civilization. They lived in Pithouses. They invented the bow and arrow. They were known as the basketmakers. We have learned all these facts because of artifacts.       A third civilization in this group is the Pavlopetri. Archaeologists have discovered that they lived in Atlantis. They've discovered that Atlantis is the oldest planned town ever. They've been able to come up with theories of how Atlantis was destroyed, such as sea level changes, an earthquake, or a tsunami. Again, these discoveries came from artifacts.       There is a lesson to be learned from these artifacts and discoveries. Although these civilizations were amazing, they all have one thing in common: they made mistakes. They weren't perfect. There isn't, never has been, and never will be a perfect civilization. But if we learn from the mistakes of those who came before us, we will be able to become more perfect. There is only one way for us to become more perfect: if people work together and honor and respect one another. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40705239273624,2.132939496679,2
270,"AI-XC",20131218113507,1000,1000,"W","N","N","F",474622,8,11062158,"Y",53045," Lost Civilazations       Part 1.   Source #1.   The ancient Inca had no formal alphebet or system of writing. The Inca made knots in colored string to record the calender to keep count of livestock. Today no one knows what the knots mean. A lot of the knowledge comes from the artifacts left behind, and from the sites in which the artifacts were found. Archeologists found stone, pottery, gold, and silver. They also found Ince textiles and clothing. Some Inca sites have been disturbed by treasure hunters or looters. The Spaniards murdered the last Inca king in 1532 and took over the empire. The Inca lived high in the Andes and may have even worshipped some mountain peeks.   Source #2.   About 1,400 years ago a group of people living in the Four Corners region chose Mesa Verde for their home. For more than 700 years they and their descendants lived and flourished here, eventually building elaborate stone communities in the sheltered alcoves of the canyon walls. Then, in the late A.D. 1200s, in the span of a generation or two, they left their homes and moved away.Farming replaced hunting and gathering as their main livelihood. they lived in pithouses clustered into small villages usually built on mesa tops but sometimes in cliff recesses. They used bow and arrow for hunting.   Source #3.   The sunken settlement dates back some 5000 years ago. The site is believed to be consumed by the ocean.       Part 2.   Archeologists find artifacts which help them to discover what happened to the lost civilizations. But sometimes the artifacts dont always survive.     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77957755750269,1.84587563378195,1.51586369991077
271,"AI-XC",20131218113507,1000,1000,"W","N","","F",474623,8,11062159,"Y",53045,"              Ancient civilizations are known to fascinate people time and time again. The cliff dwellings-for instance-were found by the cowboys but are still visited today as people marvel at the beauty. I myself have been and i must say they are beautiful, but I didn't know their history until reading Mesa Verde abrigement from the national park. the incas fasinated me when i read about them in Anceint Inca's, but my favorite article was The Lost Greek City that may have inspired the myth of Atlantis.               The tale of Atlantis a very popular myth, often spoken of on children shows like the little mermaid and sponge bob, but what stumped most logical people (such as myself) is where the myth originated. Helena Smith wrote the Article about a diver that discovered an underground city. The oldest one of sunken sights to actually be a planned town infact. Experts say that this city may be where the creative bed time story actually came from, exiting isn't it? ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09083709369188,1.14220853115961,0.486452979055422
272,"AI-XC",20131218113507,1000,1000,"W","Y","","M",474667,8,11062160,"Y",53045," yo wats up ????????  this test is dum i want someting 2eat !!!!!&gt;=(i wanna GO home!! imma B.O.R.D.E!!!1WORK HARD NAP HARD JACK!!!!!!!!! 5=) GGGGGGGGGGGGGGGGOOOOOOOOOOOOOOOOOOOOOOOOOOOODDDDDDDDD   BYE JACK!!!1  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04847528725157,0.055208968659054
273,"AI-XC",20131218113507,1000,1000,"H","N","N","F",474719,8,11062161,"Y",53045,"                                   In this articular there were interesting things found. For example, the house they use too live in and what they did in the past. A lot of things have been found and have been discovered. Many of these things date back before Christ. That makes you wonder what did the worship? They worshiped some mountain peeks. A lot of there cities were up on high places. Where they began to make record of what they did, how they lived, and, the calendar.                 These records where kept on knots and strings. Many of theses records where called quips. Many archeologist do not know what theses knots mean. Some clues where left behind. When some Europeans come they have to be careful when they translate the stories because the didn't speak there language well. Scene they didn't speak there language the stories might not be correct.                   In Mesa Verde they are known for there skill and at the craft. There were farming places, hunting, and, gathering. They learned to live in pit-houses and clustered into small villages. They learned how to make pottery, bow and arrows and efficient weapons for hunting and a spear thrower. In those pit-houses they had a fire pit, an air deflector, and, there was passages under ground to the underworld. They later became known as the Kivas.                   Then there population multiplied then around A.D. 750 they  were beginning to build houses above ground. Then they advanced from pole and adobe to construction and skilful stone masonry. There where cliff dwellers. When local cowboys first reported them the archeologist where pussled in understanding how these people lived. There was no record left of this so there knowledge is a little uncertain. In the season during summer they mainly used the fire place for food. During the winter they lit those fires through out the village they were so cold and damp, uncomfortable and the smoke blacken the walls.In the change of those seasons it was very hard to keep things cool in the summer and keep things warm in the winter with out blacken roofs or fire and ashes every where.                       When the city of Atlantis was found the myths weren't myths anymore they became reality. there have been story's about the lost city in fairy tales with the little mermaid and her father. They are just TV shows every one saw they thought it couldn't be true. Meany people, children seen how beautiful it looked in the TV they wondered if it was real or just imaginary. Parents say ,'oh, That's not real its just to make the kids believe in magic.' They where wrong some explorers found Atlantis beneath the waters off southern Greece.They soon find that it dates back to 5,000 years ago.                     'There is now no doubt that this is the oldest submerged town in the world,' said Dr. Jon Henderson. This meant that the myth is now not a myth more than a ledgeden. It date to 2800 to1200BC before Christ there are older sunken cites but none had towns like this one which made it unique.  It went from  30,000 square meters of the ocean floor. They believe that it was consumed around 1000BC. They found it interesting that it Had buildings, courtyards, main streets, rock-cut tombs, and, religious structures. It was replete with thousands of shared of pottery. These buildings of 9000 square miles took them by surprise this was represented a moment of the past. They still wonder why they sunk this magnificent structure. It has so many beautiful artifacts. This is the first time that a sunken city has been found in ancient Greece. A famos filiosefer said ,' Atlantis was a myth but it is a myth that keeps underwater exploration going.' There are still many things to find down there that cant wait to find us. there will never be nothing to find if you dont find it, it will find you.                     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61295871622235,2.80649740052617,1.7110800170825
274,"AI-XC",20131218113507,1000,1000,"H","N","N","F",474722,8,11062162,"Y",53045,"     The discoveries of the Inca, The Puebloans, and the Pavlopetri are very important. They all have something that makes them important .      The discovery of the Inca was important because they didn't have a formal alphabet system or a system of writing like others. They made knots in colored strings to record the calender to keep count of a livestock . Scientist havent been able to figure out what the knots meant.       The Puebloans were important because they chose there home as Mesa Verde for more than 700 years and then they moved away . The Mesa Verde National Park still preserves their culture.       The Pavlopetri were important because they were heirs of a vigourous civilization . Their accomplishments in commiunity living and the arts rank among the finest expressions . ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02155109945327,1.14190662812356,0.963662486770851
275,"AI-XC",20131218113507,1000,1000,"H","N","N","M",474726,8,11062163,"Y",53045,"                                       Old Inventions New Ideas            Could there be a very good chance that all modern electronics come from our very old ancestors? Discoveries have been found out about the Inca,Puebloans,and the Pavloperti was and still is very important to us because of them we were able to turn their old stuff into a better high tech world for us but using their same exact idea. If you really think about our ancestors you wouldn't really expect them to make any kind of stone pottery or any kind of signs that would show intelligence. I mean they didn't have any tutorial classes about life or inventions and stuff like that! We have parents and internet although the internet mostly always lies, but still we have resources and they didn't. If our ancestors had not came up with any of their inventions I probably wouldn't be typing this article on the computer because without their head-start its like racing that fast kid at your school and you eating a bag of chips before that race. What if they never made crafts then that would mean you have to take your grandma everywhere you go. You are probably thinking oh WOW big difference who cares if we didn't use their ideas ,we would still have everything we have right now, that may be so but everyone says life goes by fast then that means without our ancestor's ideas you would waste basically your whole entire life but a head-start would only waste half of it. If we didn't have their ideas their culture we would start culture from scratch start life from scratch.                        The only way we can know that lost citites actually exisited is by explorers. Explorerers are very big part of history because they explore ancient places. Explorers can tell alot of things just by looking at a ancient piece.Maybe you think there is no lost cities and that the ancient stuff is all fake but with faith and some evidence you will have to belive it. If all this evidence was fake then why would explorers dress up everyday spend about 3hours maybe even 3years who knows just to look for something that is just all fake. There is no reason but that is real. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73246414652114,1.67824171008678,0.922218344552679
276,"AI-XC",20131218113507,1000,1000,"H","","N","F",474775,8,11062164,"Y",53045," Archologist are the people that study the discoveries of what anciet people use to do.Alot of archyologist have to go through alot of bad conditions to get theses discoveries.Most of the archyologist sell there findings to get a good bit of money.Alot of there findings include things like pottery and ancint mummies and such. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01200723392302,0.258510209703173
277,"AI-XC",20131218113507,1000,1000,"H","","Y","F",474827,8,11062165,"Y",53045," Have you ever wondered why the discovery of ancient artifacts   are important? Does'nt finding out about the past make you excited. Well i am going to tell your why first of all finding out about new things is exciting.                 First ,Archeologist are people who study things from the past. Archeologist have found many things to help them learn about the past. before and archeologist can look for things to discover they come up with good questions like for instance, what did people do to communicate with each other , how did their clothes look like, what kind of langage did they speak, did they write and if they did how did their writting look like. then the Archeologist can go out and find things that will make them find the answers to their questions.                In source two it  I read on how the first Ancestral Puenloans settled in Mesa Verde about A.D.550. They were really known for theri skill and craft because archeologist found pottery and  bow and arrows. It also says on how the Puenloans lived in pithouses.                The Incas were ancient people of Peru. Archeologist found that Incas had no way of writting ,alphabet. They did not leave any records for us to find but they did leave kots in colored strings that they used to record the calender. Some of the history that we know about the Incas come's from oral stories passed from, generation to generation.                Even myths have gotton these Archeologist to work, like the myth of the sunken city of Atlantis. Archeologist have gone underwater and to try to find remains of this city. they belive that the city has been underwater since 1000 BC.                       These are some of the things that are important. It is really amazing of some of the things you can find out just by some little things that you find . These people left many clues for us and it is very nice to explor and think of what you just might discover. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07858257643059,1.92825699806804,0.970115415074998
278,"AI-XC",20131218113507,1000,1000,"W","","N","F",474829,8,11062166,"Y",53045,"        The discoveries of the Inca, the Puebloans, and the Pavelopetri are very important. There are many reasons why they are important. Let me explain.           First of all, without these discoveries we would know nothing about the ancient civilizations. With the discovery of the cities we now know the every day lives of these people. We learned what kind of clothing the Incas wore and how they kept records. With the Puebloans we learned that they lived in pithouses. Archeologists also know now what structures Pavelopetri people used. Yet no one could have known that without the discoveries of these cities.            These findings are also important because of the artifacts. According to section 3 archeologists now know when the lost city of Atlantis was enveloped by the sea. All thanks to the artifacts. Also the artifacts connect us to their way of life. Without them no one could know what the Incas wore, or where the Puebloans gathers. Artifacts also are priceless. If they aren't found they could be lost forever.              As one can see, the discovery of these ancient cities are very important. Without them archeologists would not anything about these cities and their history. Ancient civilizations can help us, as humans, become a better society.               ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625994518663,1.54170701347098,2
279,"AI-XC",20131218113507,1000,1000,"NR","N","N","M",474872,8,11062167,"Y",53045," This essay is about ancient artifacts from the inca time and many other interesting ancient discoveries. During the civilization of the inca from (1438-1532) and they left behind their religon, their art, government, and many other interesting important thing that make an impact on the world today. There were European and Spanish soldier that wrote down about the incans lives in letters to people and in their own diaries, when they arrived in 1532. They incans left behind many things that seemed important to them like stone, pottery, silver, and gold. They have also buried eachother to preseve themselves and they left behind clothing and things, usaully clothes would fade away from the damp but they are in the desert so it is dry. The spanish killed an incan king in 1532 and they took over the place and marked the area for spain. They do not know exactly where because there werent that much artifacts. Some of the incans left there artifacts in caves or very high mountains and cliffs and stuff this helped the preservations because it was very hard to find beacuse they probably knew that if they lived in somewhere very hard to acces the looters could not find the riches so easily. They found bodies of the incans not fully decomposed bodies because the temperature of the andes mountains was very low so when they found the bodies and they wanted to scan them they would have an easier time identifitying them because there was a little bit of flesh still on there body enough to identify them. They could also scan them from how they died maybe they died from old age maybe they got murdered by a sword you can find out from todays technology. The bodies can also be scanned from how they lived in the time they were alive in the caves or one of the pyramid or towers. The incans had an amazing legacy in their lives they left behind many riches and artifacts most of them we probably have never will discover or maybe some of it got looted we may never know fully about the incans and the way they lived but we do know some of the things from the incans. There are many empires for us to discover that the incans left behind maybe one day i will explore all of the riches that the incans have and how amazing this civilization lost in the sand and closed in on caves in the andes mountians. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01123169954523,1.90391716283522,0.788296372362937
280,"AI-XC",20131218113507,1000,1000,"H","Y","Y","M",474873,8,11062168,"Y",53045,"              notes                     The although british discovered by oceamoprapher some      for 40 years ago.'It has remains dating from 2800 to 1200 BC, long before the glory days of classical Greece. When were studying a ancinet time we dicover it to study it more so we dont have to forget about a rock that has picture and people could look at it. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.00520452041449,0.0564897820358999
281,"AI-XC",20131218113507,1000,1000,"B","","N","M",474923,8,11062169,"Y",53045," there are so many different types of history.everyone makes up history.we are history,so live up to it.we should enjoy what we have today.everyone has different thoughts and religions.we should accept them the way they are anyway.we have different civilations and cultural events.we make more and more each day.       people find more and more history by digging in the ground,looking under water,and many different things.we find historical events to.we even try to do what the back in the day people did. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04169516732972,0.906803394039489
282,"AI-XC",20131218113507,1000,1000,"B","","N","M",474928,8,11062170,"Y",53045," The first Europeans to meet the Inca were amazed that they could run a huge empire using string to keep record among the most important thing to learn about a civilzation are where it came from and what happened to it . Inca easy became the spaniards murder that last inca king in 1532 and took over the empire.the inca lived high in the Andes and may even have worshiped some mountain peaks many of their sites are in remote, high places Some inca were buried in caves in cliff faces, for example, or on mountain tops.At  about 1,400 years ago, long before Europeans explored North America, a group of people living in the four corners region chose Mesa Verde for their home. Foe more than 700 years they and their descendants lived and flourished heree, eventually building elaborate stone communities in the sheltered alcoves of the canyon walls. Pithouses people lived in pithouses from about A.D 550 to A.D 750 as settled agriculture begain. The pithouses above festured a living room sunk a few feet in the ground  Four corner timbers supperted the roof. The secrets of lost city that may have inspired one of the world's most enduring myths- the fable of Atlantis- have been brought to light from beneath the waters off southern Greece. The site, which staddles 30,000 spuare meters of ocean floor off the southern Peloponnese, is believed to have been consumed by the sea around 1000 BC. Although discovered by a British oceanographer some 40 years ago,it was only this year that marina archaeologists, aided by digital technology, were able to peoperly survey the ruins. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54463273476952,1.66997626465112,0.839971887298531
283,"AI-XC",20131218113507,1000,1000,"W","","N","F",474980,8,11062171,"Y",53045," The Inca are importent because there are many ways you can find out how they lived.          You can find how they lived by how they dressed, or by the pottery they used, there household supplies, or by the religous artifacts.Among the most important things to learn about a civilization are where it came from and what happend to it.          The ancient inca of peru had no formal alphabet or system of writing. They did not leave archives for historians to study. The inca made knots in colored strings called quipus to recored the calendar to keep a count of livestock.          Some inca textiles and clothing have survived remarkanly well. Ancient materials like cloth are usually desroyed by dampness, but these have been preserved in the dry deserts on perus coasts or the cold mountions of the anders.          Archaeologists can compare what they learn from artifacts and sites with the spaniards accounrs of the inca. Sometimes aecheology confirms historical record.         There are so many ways to find out about archerology wether its what the ware or what they eat or any type of writing.             ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02667463949683,1.08588067371332,0.257083956132868
284,"AI-XC",20131218113507,1000,1000,"B","Y","N","M",474982,8,11062172,"Y",53045,"                The Ancient Inca Of Peru Had No Formal Alphabet Or System Of Writing.They Instead Made Knots  In Colored Stirngd Called Quipus To Record The Calendar To Keep A Count Of A Livestock.They Were Amazed They Could Run A Large Empire Using Strings To Keep Records.Till This Very Day No One Ever Knows What The Knots Were For.Historians Have To Be Very Careful When They Interpret The Accounts.Their Descriptions Might Not Have Been That Very Accurate,And Some Of The Inca Stories Were More Like Legends Than History.The Rest Of Our Knowledge Comes From Artifacts.                                                                                                                                                                                               In Many Ancient Civilizations,Inca Artifacts Might Be Objects Made From Stone,Gold And Many Other Materials.These Such Materials Last A Very Long Time,Even If They Have Beem Buried For Hundreds Of Years.Some Artifacts Turn Up In The Ruins Of Buildings.Others Are Found Buried In The Graves For The Dead To Use In The Afterlife.Some Inca Textiles And Clothing Have Also Survived Remarkably Well.                                                                                                                                                                                                              Ancient Materials Like Clpth Are Usually Destroyed By Dampness.But These Have Been Preserved In The Dry Deserts On Peru's Coasts.Some Inca Sites Have Been Disturbed By Treasure Hunters Or Looters,Who Will Willingly Take Anything That May Be So Called Valuable.Looting Still Goes On This Very Day.                                                                                                                       Archeologists Can Compare What They Learn From Artifacts And Sites With Spaniards'Accounts Of The Inca.Sometimes Archeology Confirms Historical Record.Among The Most Important Things To Learn About a Civilization Are Where It Came To Happen.                                ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80582038731322,1.74406901282334,1.28995196173023
285,"AI-XC",20131218113507,1000,1000,"B","","N","M",474984,8,11062173,"Y",53045," So how do we know about civilization, it was a hundred years (1438-1532) ruled by a south american empire. Some of the old stories are writen by Europeans who arrived in the empire in 1532. Inca lived high in the andes and may even have worshiped some mountain peaks. About 1,400 years ag, long before europeans explored North Americans, a group of people living in the four corners region. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.01470980312433,0.503696735497823
286,"AI-XC",20131218113507,1000,1000,"NR","","","F",475017,8,11062174,"Y",53045,"                     Why do we need to learn about the Inca, the Pueblos, and the Pavlopetri people; people may ask. My answer is why not? We should be informed about the people before us and how they lived. We can see how much different we are from them. We can learn from their mistakes.          Learning about past lives can be very beneficial to us. If we learn why that group of people is gone we can be prepared if something similar happens to us. We can also see the growth from people then to the people now. We may be able to even learn something from them. This information can teach us and help us learn. See the differences and similarities. Like how the Pavlopetri and Inca people made pottery and today people are still making pottery. Or maybe the prints of the cloths are similar to the ones we wear now. The Pueblos had kivas which was an early day version of a church. Maybe the Incas found another way to cure a disease, and their way may be better than the one have now. Learning about these different people can approve life.          Why should we learn about all these past things? Why not? They can inform us and teach us ways to survive and what not to do. We can compare how people lived back then and how people live now. Knowing about them can help us in the future. It may even help us now. It's amazing what you could learn from these people. It might not be as bad as you think. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61080523495806,1.50101990388143,1.1268883509873
287,"AI-XC",20131218113507,1000,1000,"NR","","","F",475019,8,11062175,"Y",53045,"                     THE DISCORVERY OF THE ANCIENT         These dicovery of the Inca,Pueblons,and the Pavlopetri are important to our history.I'm going to explain the reasons they're important and what they have done to become important.These people were on the earth way before our time.      To start off the Inca.They were from Peru and which they had no formal alphabet of system of writing.The way you would know the date is if you spoke thier language and knew what the different colors in the knots meant.That was a way to tell stories too.Life remained there from 1438-1532.The way you would be able to know about the civilzation from thousands of years ago was because clues were left by the Inca portraits of thier religion,art,agiculture,government,and ways of life.      Next up the Pueblons.About 1,400 years ago long before the Europeans explored North America a group of people living in the Four Corners claimed this as thier home.They stayed there for more than 700 years.But in the late A.D 1,200 they moved.Pueblons were called Anasazis which translated to 'the ancient ones' or 'ancient enemies'.They are now called Ancestral Pueblons reflecting thier modern descendants.      Last but not least Pavlopetri.The marine geologistists or Anglo-Greek team or archaeologists.They explored the sunken settlement of Atlantis whick sunk about 5,000 years ago.It was known as the most submerged town in the world.The dates went from 2,800-1,200 BC long before the glory days.      In conclusion these people are important to our history  even though they are from the ancient times.For more information look on the internet or in the libary to find facts about the Inca,Pueblons,and the Pavloptris.      ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99139435413454,1.89111953438117,1.07354855807873
